"Scraping date","Main Catagory","Subcatagory","Brand name","Number of products","Link"
"26-04-2019","Toys and Games","Kids' Electronics","Bubble Guppies","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_30?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ABubble+Guppies&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Bumblebee","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_31?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ABumblebee&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Buzz Lightyear","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_32?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ABuzz+Lightyear&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","C-3PO","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_33?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AC-3PO&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Caillou","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_34?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACaillou&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Captain America","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_35?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACaptain+America&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Care Bears","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_36?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACare+Bears&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Cars","19","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_37?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACars&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Chuggington","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_38?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AChuggington&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Cinderella","9","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_39?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACinderella&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Clifford","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_40?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AClifford&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Curious George","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_41?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ACurious+George&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Daisy Duck","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_42?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADaisy+Duck&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Darth Vader","21","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_43?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADarth+Vader&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","DC Comics","8","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_44?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADC+Comics&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Despicable Me","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_45?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADespicable+Me&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Diego","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_46?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADiego&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Digimon","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_47?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADigimon&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Disney Cars","11","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_48?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADisney+Cars&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Disney Princess","26","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_49?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADisney+Princess&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Disney Princess: Little Mermaid","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_50?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADisney+Princess%3A+Little+Mermaid&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Doc McStuffins","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_51?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADoc+McStuffins&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Donald Duck","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_52?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADonald+Duck&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Dora and Friends","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_53?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADora+and+Friends&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Dora the Explorer","26","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_54?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADora+the+Explorer&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","DragonBall Z","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_55?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ADragonBall+Z&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Eeyore","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_56?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AEeyore&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Elmo","6","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_57?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AElmo&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Elsa","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_58?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AElsa&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Fairies","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_59?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AFairies&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Fairly Odd Parents","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_60?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AFairly+Odd+Parents&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Fantastic 4","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_61?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AFantastic+4&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Frozen","9","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_62?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AFrozen&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","FurReal Friends","38","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_63?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AFurReal+Friends&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","G.I. Joe","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_64?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AG.I.+Joe&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Garfield","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_65?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AGarfield&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Godzilla","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_66?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AGodzilla&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Green Lantern","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_67?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AGreen+Lantern&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Guardians of the Galaxy","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_68?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AGuardians+of+the+Galaxy&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Halo","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_69?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHalo&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Handy Manny","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_70?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHandy+Manny&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Hannah Montana","7","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_71?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHannah+Montana&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Harry Potter","10","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_72?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHarry+Potter&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Hello Kitty","22","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_73?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHello+Kitty&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","High School Musical","7","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_74?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHigh+School+Musical&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Hulk","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_75?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AHulk&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Incredible Hulk","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_76?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AIncredible+Hulk&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Indiana Jones","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_77?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AIndiana+Jones&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Iron Man","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_78?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AIron+Man&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Jake & the Neverland Pirates","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_79?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AJake+%26+the+Neverland+Pirates&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Jasmine","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_80?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AJasmine&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Jonas Brothers","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_81?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AJonas+Brothers&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Justice League","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_82?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AJustice+League&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Kai-Lan","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_83?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AKai-Lan&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Kamen Rider","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_84?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AKamen+Rider&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Kung Fu Panda","6","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_85?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AKung+Fu+Panda&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Kylo Ren","4","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_86?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AKylo+Ren&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Lalaloopsy","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_87?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALalaloopsy&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Lightning McQueen","9","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_88?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALightning+McQueen&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Lilo","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_89?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALilo&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Lion King","5","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_90?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALion+King&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Little Einsteins","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_91?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALittle+Einsteins&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Little People","9","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_92?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALittle+People&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Little Red Riding Hood","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_93?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALittle+Red+Riding+Hood&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Littlest Pet Shop","7","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_94?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALittlest+Pet+Shop&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Luigi","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_95?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALuigi&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Luke Skywalker","10","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_96?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALuke+Skywalker&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Lulu","2","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_97?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3ALulu&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Madagascar","11","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_98?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AMadagascar&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Magic School Bus","1","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_99?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AMagic+School+Bus&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
"26-04-2019","Toys and Games","Kids' Electronics","Mario Brothers","3","https://www.amazon.com/s/ref=sr_in_-2_p_lbr_characters_bro_100?fst=as%3Aoff&rh=i%3Atoys-and-games-intl-ship%2Cn%3A%2116225015011%2Cn%3A166164011%2Cp_lbr_characters_browse-bin%3AMario+Brothers&bbn=16225015011&ie=UTF8&qid=1556518421&rnid=3296952011"
